symbol,date,minute,event_class,direction,underlying_state,underlying_change,implied_change,ce_change_pct,pe_change_pct,option_pressure,ce_oi_change,pe_oi_change,ce_volume_accel,pe_volume_accel,ce_iv_change,pe_iv_change,ce_spread_change,next_reliable_minute,next_reliable_move,preceded_same_direction
NIFTY,2026-08-28,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,18.617293999999674,10.117493,-11.351483,0.574745,-54210.0,-32565.0,1229215.0,387660.0,0.769639,-1.4236,0.040353,15:29,33.20000000000073,True
NIFTY,2026-08-28,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,6.503349999999045,0.0,-3.372635,0.591132,-188500.0,-31980.0,520975.0,216905.0,0.026039,-0.423376,0.0,15:29,33.20000000000073,True
NIFTY,2026-08-28,15:22,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-7.793297000000166,-3.34914,2.951192,0.536905,-45045.0,-2860.0,-441675.0,-224965.0,-0.297858,0.36275,0.06954699999999997,15:29,33.20000000000073,False
NIFTY,2026-08-28,15:28,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,10.424222999998165,4.515522,-6.969206,0.383769,-34775.0,-23595.0,-256165.0,48490.0,0.37535,-0.925893,-0.013548000000000004,15:29,33.20000000000073,True
NIFTY,2026-08-28,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,CLOSING_STATE_UNCERTAIN,,-9.147021999997378,-5.430543,5.400697,-0.220635,-66235.0,-37765.0,426075.0,69615.0,-1.799485,3.238812,-0.046223000000000014,15:30,33.20000000000073,False
SENSEX,2026-08-28,15:02,C_BOTH_MOVED_TOGETHER,-1,LIVE,-16.629999999990105,-34.23331199999666,-3.511046,5.307452,-0.620993,-23720.0,260.0,-11040.0,15200.0,-0.16295,0.290092,0.07508399999999998,,,
SENSEX,2026-08-28,15:03,E_INCONCLUSIVE,,LIVE,-19.130000000004657,5.370284999997239,1.221076,-0.418922,-0.665539,0.0,0.0,44240.0,51160.0,0.382576,-0.297798,-0.05223099999999997,,,
SENSEX,2026-08-28,15:07,B_OPTIONS_MOVED_FIRST,1,LIVE,-6.94999999999709,17.33785500000522,1.531197,-2.469636,0.399326,580.0,-4280.0,3540.0,7320.0,0.225948,-0.407504,0.0018390000000000073,15:08,12.460000000006403,
SENSEX,2026-08-28,15:09,C_BOTH_MOVED_TOGETHER,1,LIVE,31.539999999993597,56.24222699999518,6.724569,-7.138168,0.726955,0.0,0.0,-12900.0,-20560.0,0.312527,-0.271977,0.087035,,,
SENSEX,2026-08-28,15:11,C_BOTH_MOVED_TOGETHER,1,LIVE,18.320000000006985,16.21665000000212,1.90353,-2.46187,0.608556,0.0,0.0,12040.0,-6220.0,-0.048964,0.0392,-0.08992599999999998,,,
SENSEX,2026-08-28,15:12,C_BOTH_MOVED_TOGETHER,1,LIVE,62.38000000000466,84.71266999999352,10.645339,-10.552937,0.786184,0.0,0.0,181660.0,61460.0,0.309863,-0.211241,0.18043099999999998,,,
SENSEX,2026-08-28,15:13,B_OPTIONS_MOVED_FIRST,-1,LIVE,-3.2000000000116415,-18.15843599999789,-3.551844,0.95746,0.656176,-78200.0,-13840.0,-71200.0,-45440.0,-0.318197,0.005632,-0.06375999999999998,15:14,10.410000000003492,
SENSEX,2026-08-28,15:15,E_INCONCLUSIVE,,LIVE,-27.25,20.80148900000495,2.589808,-2.872046,-0.009233,0.0,0.0,-6540.0,-2800.0,0.437564,-0.461239,-0.019991000000000037,,,
SENSEX,2026-08-28,15:18,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-18.52512900000147,-2.365035,2.359882,-0.422336,-37060.0,-5380.0,-47480.0,-12020.0,-0.229778,0.214054,0.046089999999999964,15:29,69.91999999999825,False
SENSEX,2026-08-28,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,68.8707049999939,7.813872,-9.738162,0.507139,0.0,0.0,31960.0,12260.0,0.683748,-1.235759,-0.15692899999999999,15:29,69.91999999999825,True
SENSEX,2026-08-28,15:22,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-29.597316999992472,-2.839514,5.157737,0.522737,0.0,0.0,-5860.0,-12940.0,-0.311014,0.412141,-0.07133,15:29,69.91999999999825,False
SENSEX,2026-08-28,15:27,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-16.347280000001774,-1.497775,2.697166,-0.487111,0.0,0.0,2520.0,-1260.0,-0.124533,0.222872,-0.007197999999999982,15:29,69.91999999999825,False
SENSEX,2026-08-28,15:28,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,32.932293999998365,3.261583,-5.171501,0.126009,0.0,0.0,-9920.0,-20.0,0.301299,-0.575759,-0.24322100000000002,15:29,69.91999999999825,True
SENSEX,2026-08-28,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,CLOSING_STATE_UNCERTAIN,,-31.231366000007256,-4.351846,3.705527,-0.364374,-26700.0,-6680.0,45280.0,17520.0,-1.248784,1.356467,0.18339100000000003,,,
NIFTY,2026-08-31,15:01,C_BOTH_MOVED_TOGETHER,1,LIVE,9.0,12.13025899999775,10.852121,-6.677704,-0.710362,-126035.0,-163605.0,-12740.0,87165.0,0.798586,-0.025556,-0.022444999999999993,,,
NIFTY,2026-08-31,15:02,B_OPTIONS_MOVED_FIRST,1,LIVE,0.2000000000007276,5.691686000001937,3.5505,-3.607333,-0.405683,31850.0,-33150.0,-604175.0,-829400.0,0.483701,-0.783696,0.059486999999999984,15:03,-4.900000000001455,
NIFTY,2026-08-31,15:03,B_OPTIONS_MOVED_FIRST,-1,LIVE,-4.900000000001455,-6.23127999999997,-4.027963,3.650307,0.448775,126035.0,-10660.0,-287820.0,-157625.0,-0.148851,-0.548612,-0.058195,15:04,-5.799999999999272,True
NIFTY,2026-08-31,15:04,C_BOTH_MOVED_TOGETHER,-1,LIVE,-5.799999999999272,-5.322045000000799,-4.61325,2.367564,-0.619269,129740.0,48945.0,267215.0,98540.0,-0.244169,-0.756624,0.08279199999999998,,,
NIFTY,2026-08-31,15:05,C_BOTH_MOVED_TOGETHER,-1,LIVE,-5.099999999998545,-16.194508000000496,-10.701204,9.076682,-0.660315,102700.0,-338000.0,800150.0,418665.0,-1.214407,0.302508,0.0020880000000000343,,,
NIFTY,2026-08-31,15:07,C_BOTH_MOVED_TOGETHER,1,LIVE,9.950000000000728,10.605128999999579,7.591837,-6.690141,-0.229817,-29575.0,-148460.0,-222430.0,-306475.0,0.188837,0.792353,0.07200899999999999,,,
NIFTY,2026-08-31,15:08,B_OPTIONS_MOVED_FIRST,1,LIVE,2.4500000000007276,5.159895000000688,2.883156,-3.512337,0.668606,58435.0,-171340.0,-171730.0,-504920.0,0.146085,-0.334418,-0.15599699999999997,15:09,0.049999999999272404,
NIFTY,2026-08-31,15:11,C_BOTH_MOVED_TOGETHER,-1,LIVE,-6.75,-6.308849999997619,-4.229496,2.537313,-0.608742,57460.0,3315.0,808405.0,75985.0,-0.013703,-1.012577,0.08655099999999999,,,
NIFTY,2026-08-31,15:13,C_BOTH_MOVED_TOGETHER,-1,LIVE,-6.650000000001455,-5.92899000000034,-3.418324,4.120879,-0.598994,48035.0,8970.0,307515.0,308685.0,-0.134507,-0.184607,-0.02887200000000001,,,
NIFTY,2026-08-31,15:14,E_INCONCLUSIVE,,LIVE,7.150000000001455,3.4579679999988002,1.827676,-2.525443,-0.381094,-24310.0,-95355.0,-361270.0,-149240.0,-0.169242,0.449481,-0.06218699999999999,,,
NIFTY,2026-08-31,15:15,C_BOTH_MOVED_TOGETHER,-1,LIVE,-11.900000000001455,-11.8789969999998,-8.205128,6.535189,-0.702461,-66560.0,-217685.0,1097980.0,1350765.0,-0.393735,-0.561538,0.020373000000000002,,,
NIFTY,2026-08-31,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,45.8298939999986,37.997318,-25.228976,0.753655,17355.0,-56095.0,2535130.0,1485770.0,4.046662,,-0.23925599999999997,15:30,30.150000000001455,True
NIFTY,2026-08-31,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-44.01681499999904,-24.137132,39.692982,0.547251,-708630.0,-679315.0,344175.0,73645.0,-4.702157,3.974848,0.240556,15:30,30.150000000001455,False
NIFTY,2026-08-31,15:22,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,7.431726999999228,4.06613,-6.564799,0.622342,237900.0,-23465.0,-2218840.0,-1135355.0,0.465237,,-0.047723000000000015,15:30,30.150000000001455,True
NIFTY,2026-08-31,15:23,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-16.297026000000187,-11.213838,12.48927,-0.544243,5590.0,-4030.0,988325.0,182975.0,-1.715512,1.459861,0.07828800000000002,15:30,30.150000000001455,False
NIFTY,2026-08-31,15:28,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-11.947019999999611,-8.592322,9.623762,-0.487718,-79495.0,31135.0,806845.0,303095.0,-1.107534,1.132676,-0.04563099999999998,15:30,30.150000000001455,False
NIFTY,2026-08-31,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,10.922526999998809,6.96,-9.393064,-0.347017,-149955.0,-245765.0,-682955.0,506090.0,0.789129,-1.228036,-0.02082299999999998,15:30,30.150000000001455,True
SENSEX,2026-08-31,15:01,B_OPTIONS_MOVED_FIRST,1,LIVE,14.130000000004657,15.521791000006488,2.164438,-1.930599,-0.651351,0.0,0.0,-5900.0,2100.0,0.034667,0.028606,-0.10237999999999997,15:02,-3.959999999991851,
SENSEX,2026-08-31,15:02,B_OPTIONS_MOVED_FIRST,1,LIVE,-3.959999999991851,16.653386999998474,2.689805,-1.698405,-0.353052,-5740.0,160.0,-25780.0,-28800.0,0.366629,-0.225038,-0.062391,15:03,-18.74000000000524,False
SENSEX,2026-08-31,15:03,C_BOTH_MOVED_TOGETHER,-1,LIVE,-18.74000000000524,-18.77294599999732,-2.4574,2.218586,0.275763,0.0,0.0,11260.0,12300.0,-0.047356,-0.207742,0.07644400000000001,,,
SENSEX,2026-08-31,15:04,B_OPTIONS_MOVED_FIRST,-1,LIVE,-0.5800000000017462,-17.554237999996985,-3.010496,1.355685,-0.478033,0.0,0.0,-1940.0,4360.0,-0.441606,0.14437,-0.012153000000000025,15:05,-24.24000000000524,True
SENSEX,2026-08-31,15:05,C_BOTH_MOVED_TOGETHER,-1,LIVE,-24.24000000000524,-33.02931300000637,-5.313634,3.947936,-0.615299,6260.0,4880.0,9920.0,-160.0,-0.321844,-0.059268,-0.06903199999999998,,,
SENSEX,2026-08-31,15:07,C_BOTH_MOVED_TOGETHER,1,LIVE,24.019999999989523,15.948483000000124,1.962111,-0.938007,-0.323887,-7260.0,-12060.0,-23800.0,-28240.0,-0.118401,0.454886,0.021334999999999993,,,
SENSEX,2026-08-31,15:08,C_BOTH_MOVED_TOGETHER,1,LIVE,18.30000000000291,28.009602999998606,4.708141,-3.138957,0.556011,0.0,0.0,20480.0,16860.0,0.314245,-0.008042,0.016105000000000036,,,
SENSEX,2026-08-31,15:10,E_INCONCLUSIVE,,LIVE,15.429999999993015,-1.990421000009519,-0.08979,0.847395,0.478294,1700.0,2080.0,4040.0,5400.0,-0.20274,0.247878,-0.05405399999999999,,,
SENSEX,2026-08-31,15:11,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-36.0,-11.047710999991978,-1.059186,1.424814,-0.50387,0.0,0.0,3720.0,8520.0,0.400723,-0.58225,0.14438600000000001,,,
SENSEX,2026-08-31,15:12,A_UNDERLYING_MOVED_FIRST,1,LIVE,19.40000000000873,-5.061763000005158,-1.21975,0.43945,-0.441686,0.0,0.0,-4000.0,-7940.0,-0.427715,0.459182,-0.10140500000000002,,,
SENSEX,2026-08-31,15:15,C_BOTH_MOVED_TOGETHER,-1,LIVE,-28.820000000006985,-24.040420999997878,-3.887114,3.006769,-0.650846,0.0,0.0,16600.0,23440.0,-0.03552,-0.049899,-0.016934000000000005,,,
SENSEX,2026-08-31,15:16,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-15.086752999995952,-2.444598,1.307325,-0.633113,-16120.0,-8660.0,6180.0,11020.0,-0.355984,0.162892,0.077235,15:29,32.34000000001106,False
SENSEX,2026-08-31,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,86.10960399999749,11.455033,-11.650782,0.597709,0.0,0.0,51620.0,54340.0,1.250634,-1.978007,-0.0018489999999999895,15:29,32.34000000001106,True
SENSEX,2026-08-31,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-47.48687500000233,-7.059263,6.565858,0.616207,-14040.0,-1620.0,43800.0,14500.0,-1.038373,0.73009,0.06893899999999997,15:29,32.34000000001106,False
SENSEX,2026-08-31,15:23,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-50.26941500000248,-7.960165,5.931055,-0.463349,0.0,0.0,10720.0,7400.0,-1.048102,0.746369,-0.017211000000000032,15:29,32.34000000001106,False
SENSEX,2026-08-31,15:28,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-31.718842999995104,-4.766501,4.477181,-0.437058,0.0,0.0,6020.0,-4760.0,-0.514049,0.598795,0.10470000000000002,15:29,32.34000000001106,False
SENSEX,2026-08-31,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,1,CLOSING_STATE_UNCERTAIN,,20.54383099998813,3.009277,-3.642521,-0.383125,-3280.0,-2280.0,-2200.0,7880.0,-0.172315,0.276849,-0.00956499999999999,,,
NIFTY,2026-09-01,15:05,B_OPTIONS_MOVED_FIRST,1,LIVE,1.0,8.003357000001415,17.965368,-10.268149,0.399341,594425.0,319540.0,-7477275.0,-3728205.0,1.520981,-1.335931,-0.06592799999999999,15:06,7.349999999998545,True
NIFTY,2026-09-01,15:06,E_INCONCLUSIVE,,LIVE,7.349999999998545,4.490085000001272,7.522936,-6.413994,0.673846,-938080.0,-173290.0,5486715.0,4785950.0,-0.278959,0.871573,-0.025675000000000003,,,
NIFTY,2026-09-01,15:07,B_OPTIONS_MOVED_FIRST,-1,LIVE,-2.5,-6.171958000002633,-9.556314,9.345794,0.638857,-39780.0,234715.0,-5449340.0,-4804865.0,-0.745837,0.763922,0.03606100000000001,15:08,-6.75,True
NIFTY,2026-09-01,15:08,E_INCONCLUSIVE,,LIVE,-6.75,-1.546623999998701,-0.377358,4.273504,-0.396323,-802945.0,-482365.0,-409955.0,310115.0,0.756256,-0.645293,0.0014299999999999868,,,
NIFTY,2026-09-01,15:11,B_OPTIONS_MOVED_FIRST,1,LIVE,1.3499999999985448,5.652708000001439,10.335196,-8.230198,0.379822,-1587430.0,-428090.0,1248910.0,-934440.0,0.854108,-0.280982,-0.203663,15:12,1.25,
NIFTY,2026-09-01,15:14,C_BOTH_MOVED_TOGETHER,1,LIVE,6.600000000002183,10.27796799999851,14.611486,-14.949749,0.596341,-1011855.0,-364455.0,1482455.0,-281385.0,0.583597,-0.451432,0.10431399999999996,,,
NIFTY,2026-09-01,15:15,B_OPTIONS_MOVED_FIRST,-1,LIVE,2.649999999997817,-12.722123999999894,-24.760501,14.918759,-0.506175,-3591705.0,-293085.0,15828670.0,9120670.0,-3.959156,2.792653,0.14550700000000005,15:30,75.25,False
NIFTY,2026-09-01,15:18,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,16.253585999998904,28.776291,-18.676123,0.541955,-413660.0,98475.0,2823015.0,-528385.0,3.145663,-3.276713,0.063025,15:30,75.25,True
NIFTY,2026-09-01,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,40.253036000001885,56.830601,-44.992636,0.69038,-156260.0,-251680.0,14002495.0,3554980.0,3.894818,,-0.24656300000000003,15:30,75.25,True
NIFTY,2026-09-01,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,5.227745000000141,-21.022067,-31.258367,0.794646,-3263975.0,1161420.0,15310100.0,9344855.0,-2.176892,,0.35594699999999996,15:30,75.25,True
NIFTY,2026-09-01,15:22,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,23.75299299999824,59.117647,-52.48296,0.761255,-2159430.0,2342470.0,-12754235.0,2533310.0,4.848086,,-0.21854899999999994,15:30,75.25,True
SENSEX,2026-09-01,15:03,B_OPTIONS_MOVED_FIRST,-1,LIVE,-8.779999999998836,-16.890468000012334,-3.23883,2.8815,-0.459055,0.0,0.0,-14800.0,6120.0,-0.210361,0.053828,0.025752000000000025,15:04,-11.919999999998254,
SENSEX,2026-09-01,15:06,A_UNDERLYING_MOVED_FIRST,1,LIVE,19.94000000000233,12.015854999990552,2.170926,-1.627653,0.544157,0.0,0.0,23220.0,-1600.0,-0.032013,0.101997,-0.09627200000000002,,,
SENSEX,2026-09-01,15:14,A_UNDERLYING_MOVED_FIRST,1,LIVE,24.710000000006403,11.466201000002911,1.831738,-2.357677,0.443547,0.0,0.0,-7580.0,2160.0,-0.322272,0.312683,0.049599000000000004,,,
SENSEX,2026-09-01,15:22,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-22.154796999995597,-4.5325,3.625298,-0.291961,0.0,0.0,69620.0,-29280.0,-0.510963,0.454059,0.07262200000000002,15:29,219.10000000000582,False
SENSEX,2026-09-01,15:23,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,18.863138000000617,4.420262,-2.953694,0.189361,0.0,0.0,-42340.0,8300.0,0.479777,-0.357338,-0.034750999999999976,15:29,219.10000000000582,True
SENSEX,2026-09-01,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,1,CLOSING_STATE_UNCERTAIN,,18.323266000006697,2.531291,-4.049233,0.572048,-22440.0,-7440.0,22000.0,3880.0,-5.03726,3.741656,0.08740999999999999,,,
NIFTY,2026-09-02,15:02,C_BOTH_MOVED_TOGETHER,-1,LIVE,-7.349999999998545,-8.986347999998543,-3.679654,2.821577,-0.548316,-44330.0,-126360.0,251355.0,582790.0,-0.155909,0.032477,-0.066637,,,
NIFTY,2026-09-02,15:04,B_OPTIONS_MOVED_FIRST,-1,LIVE,-4.049999999999272,-6.218484000000899,-2.933531,1.905335,-0.569645,102505.0,-347880.0,165165.0,-121680.0,-0.128715,0.066944,0.002243999999999996,15:05,-4.80000000000291,
NIFTY,2026-09-02,15:10,C_BOTH_MOVED_TOGETHER,1,LIVE,7.5,12.11706200000117,5.071108,-4.829258,0.706708,15990.0,-181480.0,585325.0,511485.0,0.215792,-0.15799,0.024780999999999997,,,
NIFTY,2026-09-02,15:11,C_BOTH_MOVED_TOGETHER,1,LIVE,13.299999999999272,10.188904999999068,3.801617,-4.146899,0.703062,13000.0,-73125.0,198250.0,-780.0,-0.143977,0.181716,-0.12304299999999999,,,
NIFTY,2026-09-02,15:14,A_UNDERLYING_MOVED_FIRST,1,LIVE,5.450000000000728,-1.6760589999976219,-0.422758,1.018418,-0.376869,-14430.0,-50505.0,-45305.0,125775.0,-0.214414,0.275185,-0.011523000000000005,,,
NIFTY,2026-09-02,15:26,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-5.672034999999596,-2.658896,1.887202,-0.583006,-101075.0,-52780.0,423085.0,364130.0,-0.349669,0.177586,0.006964000000000026,15:30,31.600000000002183,False
NIFTY,2026-09-02,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,7.589337000001251,2.805879,-3.20867,0.425166,-38220.0,-3575.0,182130.0,154570.0,0.302903,-0.309736,0.18462499999999998,15:30,31.600000000002183,True
SENSEX,2026-09-02,15:01,B_OPTIONS_MOVED_FIRST,-1,LIVE,-7.569999999992433,-26.745085999995354,-4.520356,7.72459,-0.603486,0.0,0.0,-85300.0,107980.0,-0.516191,0.671199,-0.00565600000000005,15:02,-16.169999999998254,True
SENSEX,2026-09-02,15:02,E_INCONCLUSIVE,,LIVE,-16.169999999998254,-10.617941999997129,-3.695354,1.643535,-0.660613,71260.0,-136560.0,98100.0,258380.0,-0.127377,-0.21088,-0.05053699999999997,,,
SENSEX,2026-09-02,15:03,B_OPTIONS_MOVED_FIRST,1,LIVE,9.389999999999418,19.461834999994608,3.565062,-5.217223,-0.538676,0.0,0.0,-178140.0,-259600.0,0.348021,-0.751242,0.02196199999999998,15:04,-25.139999999999418,False
SENSEX,2026-09-02,15:04,C_BOTH_MOVED_TOGETHER,-1,LIVE,-25.139999999999418,-24.468041000000085,-4.612979,6.564441,-0.607304,0.0,0.0,66600.0,-59640.0,-0.1155,0.163496,-0.040963,,,
SENSEX,2026-09-02,15:10,C_BOTH_MOVED_TOGETHER,1,LIVE,33.4600000000064,40.35108600000967,9.818318,-8.936425,0.719375,-123800.0,-162000.0,428980.0,404200.0,0.324087,-0.21838,0.045738,,,
SENSEX,2026-09-02,15:11,C_BOTH_MOVED_TOGETHER,1,LIVE,50.229999999995925,38.19969099998707,8.555241,-7.881449,0.760291,0.0,0.0,515620.0,86060.0,-0.191636,0.600868,0.03941100000000003,,,
SENSEX,2026-09-02,15:13,B_OPTIONS_MOVED_FIRST,-1,LIVE,-0.7099999999918509,-16.072474999993574,-3.693036,3.559713,0.620374,-196320.0,-123100.0,-292060.0,-73020.0,-0.462042,0.498392,0.15506299999999998,15:14,16.789999999993597,False
SENSEX,2026-09-02,15:14,E_INCONCLUSIVE,,LIVE,16.789999999993597,-18.21550400000706,-4.26191,3.70718,-0.546367,0.0,0.0,326620.0,292680.0,-0.970092,0.821564,0.03562799999999999,,,
SENSEX,2026-09-02,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,17.78392299999541,3.165338,-4.294549,0.517905,0.0,0.0,39680.0,135560.0,0.360623,-0.496971,-0.053852999999999984,15:29,100.43000000000757,True
SENSEX,2026-09-02,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-19.029217999996035,-2.60037,5.540266,-0.0907,-58700.0,-84260.0,25580.0,-83300.0,-0.352725,0.677132,-0.104154,15:29,100.43000000000757,False
SENSEX,2026-09-02,15:25,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-17.88330600000336,-5.558638,3.047826,-0.281307,0.0,0.0,125320.0,13560.0,-0.682244,0.317818,0.08485499999999999,15:29,100.43000000000757,False
SENSEX,2026-09-02,15:26,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-33.069157999998424,-8.693609,6.651859,-0.619194,-151200.0,-94820.0,381960.0,423860.0,-1.037211,0.824466,-0.020145999999999997,15:29,100.43000000000757,False
SENSEX,2026-09-02,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,1,CLOSING_STATE_UNCERTAIN,,65.45204799999192,17.85573,-13.708624,0.7809,-77840.0,-143720.0,240740.0,165060.0,-1.177713,0.943385,0.15106,,,
NIFTY,2026-09-03,15:01,B_OPTIONS_MOVED_FIRST,1,LIVE,4.75,6.0960569999988365,2.407054,-3.799956,0.449979,18395.0,-8645.0,-21775.0,-35750.0,0.025011,-0.184221,0.13739200000000001,15:02,-7.900000000001455,False
NIFTY,2026-09-03,15:02,C_BOTH_MOVED_TOGETHER,-1,LIVE,-7.900000000001455,-5.197058999998262,-1.652316,2.724177,-0.388357,33475.0,-54795.0,-83265.0,-118885.0,0.177139,-0.075638,0.051234999999999975,,,
NIFTY,2026-09-03,15:04,E_INCONCLUSIVE,,LIVE,-5.099999999998545,-2.095366000001377,-1.121757,1.030928,-0.384556,-7215.0,2795.0,-12220.0,-69095.0,0.064962,-0.141542,0.09506999999999999,,,
NIFTY,2026-09-03,15:05,C_BOTH_MOVED_TOGETHER,-1,LIVE,-8.349999999998545,-6.659443000000465,-3.1671,2.861579,-0.592257,-50440.0,-45890.0,236730.0,232765.0,0.10698,-0.157851,0.004639000000000004,,,
NIFTY,2026-09-03,15:10,C_BOTH_MOVED_TOGETHER,1,LIVE,6.650000000001455,6.802940000001399,2.309015,-3.864734,0.528377,6630.0,-27235.0,-130780.0,72085.0,-0.000586,-0.106969,-0.005543999999999993,,,
NIFTY,2026-09-03,15:12,E_INCONCLUSIVE,,LIVE,7.75,4.081419000001915,1.287554,-2.584629,0.514634,-24895.0,-10205.0,-167570.0,-96395.0,-0.182907,0.082966,0.09173700000000001,,,
NIFTY,2026-09-03,15:14,C_BOTH_MOVED_TOGETHER,1,LIVE,12.450000000000728,5.346137999997154,2.594952,-2.745463,0.590878,-105235.0,-39000.0,212030.0,98995.0,-0.325587,0.384143,-0.005967,,,
NIFTY,2026-09-03,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-15.072070999998687,-6.464599,7.758621,-0.688084,0.0,0.0,524290.0,308815.0,-0.568311,0.687782,0.25643699999999997,15:29,-30.649999999997817,True
NIFTY,2026-09-03,15:28,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-10.372041000002355,-5.052372,4.083855,-0.550969,-23920.0,-85085.0,176995.0,64675.0,-0.562322,0.332099,-0.04363299999999998,15:29,-30.649999999997817,True
SENSEX,2026-09-03,15:04,B_OPTIONS_MOVED_FIRST,-1,LIVE,-7.25,-25.341207999998005,-11.847163,8.624916,-0.588464,0.0,0.0,72300.0,-257720.0,-1.180708,0.559463,-0.07220499999999999,15:05,-30.369999999995343,True
SENSEX,2026-09-03,15:05,C_BOTH_MOVED_TOGETHER,-1,LIVE,-30.369999999995343,-44.79146700000274,-18.273288,24.588637,-0.816303,77780.0,40800.0,992660.0,3859940.0,-1.413257,0.386574,0.32268300000000005,,,
SENSEX,2026-09-03,15:06,B_OPTIONS_MOVED_FIRST,1,LIVE,7.059999999997672,18.18449800000235,8.260524,-9.892848,-0.850646,0.0,0.0,202120.0,780340.0,1.087369,-0.98663,-0.256466,15:07,10.879999999990105,
SENSEX,2026-09-03,15:10,C_BOTH_MOVED_TOGETHER,1,LIVE,28.989999999990687,42.811487999992096,22.262268,-17.555147,0.675135,-151580.0,-311560.0,867180.0,588940.0,0.963602,-0.309893,-0.005130000000000023,,,
SENSEX,2026-09-03,15:11,E_INCONCLUSIVE,,LIVE,22.05000000000291,-11.767938000004506,-3.8322,6.800446,0.743335,0.0,0.0,317180.0,36940.0,-1.691213,2.771355,-0.03631599999999999,,,
SENSEX,2026-09-03,15:12,E_INCONCLUSIVE,,LIVE,-35.91000000000349,11.461538000003202,7.380335,-2.651357,0.580105,0.0,0.0,-1119960.0,-456400.0,2.972234,-3.424763,-0.06012300000000001,,,
SENSEX,2026-09-03,15:14,C_BOTH_MOVED_TOGETHER,1,LIVE,43.66000000000349,74.6328530000028,40.776366,-23.580605,0.519896,0.0,0.0,1192720.0,210020.0,1.985284,-1.604986,-0.014259000000000022,,,
SENSEX,2026-09-03,15:15,B_OPTIONS_MOVED_FIRST,-1,LIVE,-11.740000000005239,-31.16416700000991,-13.759136,15.689066,0.738309,0.0,0.0,441680.0,1243360.0,-2.063439,0.983946,0.07563400000000003,15:29,-401.3399999999965,True
SENSEX,2026-09-03,15:17,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-20.34115799999563,-8.610914,8.318717,-0.530881,0.0,0.0,362280.0,410220.0,-1.469848,1.062927,0.09758299999999998,15:29,-401.3399999999965,True
SENSEX,2026-09-03,15:18,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,15.110128999993321,8.084529,-3.863058,-0.030365,-175940.0,-4820.0,-431740.0,-190500.0,1.357364,-0.527105,0.012672000000000017,15:29,-401.3399999999965,False
SENSEX,2026-09-03,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-153.04000700000324,-55.706718,50.276625,-0.564533,0.0,0.0,1564420.0,4730560.0,-15.074807,4.768486,-0.15600399999999998,15:29,-401.3399999999965,True
