signal_id,market,session_date,signal_minute,direction,side,strike,contract,confidence,market_state,market_lookback_pct,strike_band,strike_distance,strike_distance_pct,underlying_at_signal,underlying_at_exit,und_move_to_exit_pct,und_pre_1m_pct,und_pre_3m_pct,und_pre_5m_pct,opt_pre_5m_pct,premium_position_in_range,und_1m_pct,und_3m_pct,und_5m_pct,und_10m_pct,opt_1m_pct,opt_3m_pct,opt_5m_pct,opt_10m_pct,opt_mid_1m_pct,opt_mid_3m_pct,opt_mid_5m_pct,opt_mid_10m_pct,und_direction_ok_1m,und_direction_ok_3m,und_direction_ok_5m,und_direction_ok_10m,opt_profitable_1m,opt_profitable_3m,opt_profitable_5m,opt_profitable_10m,quadrant_1m,quadrant_3m,quadrant_5m,quadrant_10m,response_ratio_5m,response_ratio_10m,theoretical_elasticity_5m,response_efficiency_5m,response_efficiency_10m,response_gap_5m,entry_ask,entry_bid,entry_ltp,entry_mid,entry_spread,entry_spread_pct,entry_delta,entry_gamma,entry_theta,entry_vega,entry_iv,greeks_status,iv_1m,iv_3m,iv_5m,iv_10m,iv_change_to_exit_pct,iv_state,exit_minute,exit_bid,exit_ask,exit_ltp,exit_spread,exit_reason,hold_minutes,entry_spread_cost,exit_spread_cost,mid_to_mid_per_unit,ask_to_bid_per_unit,execution_friction_per_unit,theta_estimate_per_unit,mfe_per_unit,mae_per_unit,final_pnl_per_unit,final_pnl,final_pnl_pct,loss_reason,loss_note,version,config_hash
NIF-2026-09-22-1445-c543e8,NIFTY,2026-09-22,14:45,BUY_CE,CE,23350.0,NIFTY 23350 CE,STRONG,RANGE,-0.056,ITM,-25.0,0.107,23375.0,23374.05,-0.004064171122997765,0.005133953400819412,0.052219768178474874,-0.04276245456489202,-8.612226684515846,48.5,0.004491978609622555,-0.004064171122997765,-0.0213903743315508,-0.020962566844926013,-2.9268292682926833,-7.707317073170737,-13.073170731707323,-12.487804878048777,-2.685546875,-7.519531250000017,-12.841796875000005,-12.25585937500001,,,False,False,False,False,False,False,,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,,281.11,,,-6.8287,51.25,51.15,51.25,51.2,0.10000000000000142,0.19531250000000278,0.61574,0.00419,-69.18296,2.41558,14.42932197257353,VALID,13.47093616613709,12.957389807301208,12.889681876586256,13.269894464836254,-10.200979422803726,IV_HEADWIND,14:48,47.3,47.4,47.3,0.10000000000000142,POSITION_SIGNAL,3,0.05000000000000071,0.05000000000000071,-3.8500000000000085,-3.95,0.09999999999999165,-0.55346368,-1.25,-51.2,-3.95,-256.75,-7.707,UNDERLYING_DID_NOT_CONTINUE,The underlying did not move up at any measured horizon (move to exit -0.00%).,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-22-1453-c4cec1,NIFTY,2026-09-22,14:53,BUY_CE,CE,23350.0,NIFTY 23350 CE,MODERATE,RANGE,0.0479,ITM,-29.3,0.1253,23379.3,23373.45,-0.02502213496554022,0.03551409866928789,0.0397946084723974,0.022460805893715467,1.425554382259792,51.7,-0.00021386440141181476,-0.02502213496554022,-0.06501477803014089,-0.10543514989754961,-1.0395010395010393,-8.108108108108105,-17.255717255717265,-25.25987525987526,-0.7287870900572795,-7.860489328474764,-17.02238417490892,-25.091098386257165,,False,False,False,False,False,False,False,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,261.82,237.98,323.0,0.811,0.737,3.9772,48.1,47.95,48.05,48.025000000000006,0.14999999999999858,0.3123373243102521,0.66349,0.00489,-56.3418,2.28391,11.932422481314328,VALID,12.135308568695056,11.990211396209757,12.768354820375796,13.317620250424483,0.48430161592018856,IV_NEUTRAL,14:56,44.2,44.3,44.3,0.09999999999999432,SIGNAL_FLIP,3,0.07499999999999929,0.04999999999999716,-3.7750000000000057,-3.9,0.12499999999999423,-0.4507344,-0.5,-48.05,-3.9,-253.5,-8.108,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-22-1459-a13105,NIFTY,2026-09-22,14:59,BUY_PE,PE,23350.0,NIFTY 23350 PE,STRONG,RANGE,-0.0982,ATM,-3.1,0.0133,23353.1,23362.0,0.0381105720439747,-0.04708077777444884,-0.08706459679680227,-0.11185132115017143,36.11111111111112,100.0,0.0381105720439747,0.04003751107990881,0.03447079830944461,-0.004067982409175183,-10.105580693815982,-10.859728506787325,-12.971342383107082,-3.1674208144796294,-9.75056689342404,-10.50642479213908,-12.622826908541207,-2.796674225245645,False,False,False,,False,False,False,False,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,,,335.7,,,-1.051,33.15,33.0,33.15,33.075,0.14999999999999858,0.45351473922902064,-0.47545,0.00444,-66.29987,2.46925,14.45622226723897,VALID,14.412378745660234,14.693883586488035,14.211605530014374,14.373399314204754,-0.3032847777810923,IV_NEUTRAL,15:00,29.8,29.9,29.8,0.09999999999999787,STOP_LOSS,1,0.07499999999999929,0.049999999999998934,-3.2250000000000014,-3.35,0.12499999999999867,-0.17679965333333333,12.4,-21.0,-3.35,-217.75,-10.106,STOP_LOSS,Closed by the hard stop.,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-22-1502-a5d15a,NIFTY,2026-09-22,15:02,BUY_CE,CE,23350.0,NIFTY 23350 CE,MODERATE,RANGE,-0.0366,ATM,-12.45,0.0533,23362.45,23354.65,-0.03338690933527636,0.019479490878885824,0.04003751107990881,-0.03187861308777842,-7.600000000000007,30.1,-0.03338690933527636,-0.008560745983404994,-0.04066354342117372,-0.02054579036016887,-11.124845488257106,1.7305315203955391,-9.88875154511743,0.0,-11.008039579468141,1.855287569573284,-9.771181199752618,0.18552875695733545,False,,False,False,False,True,False,False,UNDERLYING_WRONG_OPTION_LOSS,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,,325.09,,,3.4482,40.45,40.4,40.5,40.425,0.05000000000000426,0.12368583797156281,0.56252,0.00468,-68.51641,2.43444,13.61701606460562,VALID,13.317620250424483,14.242761858058184,13.945587109973612,14.962280863829863,-2.1986888519530323,IV_HEADWIND,15:03,35.95,36.0,36.0,0.04999999999999716,STOP_LOSS,1,0.02500000000000213,0.02499999999999858,-4.449999999999996,-4.5,0.05000000000000426,-0.18271042666666665,2.0,-40.4,-4.5,-292.5,-11.125,STOP_LOSS,Closed by the hard stop.,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-22-1507-b3346a,NIFTY,2026-09-22,15:07,BUY_PE,PE,23350.0,NIFTY 23350 PE,MODERATE,RANGE,-0.0725,ATM,-2.95,0.0126,23352.95,23354.05,0.004710325676193135,-0.00021410525413982103,-0.035101011722456846,-0.04066354342117372,9.966216216216202,91.9,0.010491179915174433,0.004710325676193135,0.02012593698012768,-0.014773294166264765,-2.3006134969325154,-11.963190184049086,-19.78527607361964,-34.66257668711656,-1.996927803379412,-11.674347158218119,-19.5852534562212,-34.408602150537625,,,False,,False,False,False,False,,,UNDERLYING_WRONG_OPTION_LOSS,,,,343.21,,,-12.678,32.6,32.5,32.5,32.55,0.10000000000000142,0.30721966205837614,-0.47837,0.00458,-65.80596,2.44338,14.195552615487003,VALID,14.270909182902294,12.826504729047846,12.373013525748496,9.089318862661305,-9.644202825507186,IV_HEADWIND,15:10,28.7,28.8,28.7,0.10000000000000142,STOP_LOSS,3,0.05000000000000071,0.05000000000000071,-3.799999999999997,-3.9,0.10000000000000275,-0.52644768,12.95,-20.45,-3.9,-253.5,-11.963,STOP_LOSS,Closed by the hard stop.,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-22-1511-20dafe,NIFTY,2026-09-22,15:11,BUY_CE,CE,23350.0,NIFTY 23350 CE,MODERATE,RANGE,0.0032,ATM,-8.65,0.037,23358.65,23349.5,-0.039171784328295746,0.01969679777170205,0.01391541142519503,0.024193893718158076,13.475650433622446,100.0,-0.0042810693254961224,-0.0070637643870748315,-0.039171784328295746,-0.039171784328295746,-5.046948356807508,-8.568075117370888,-14.671361502347418,-75.23474178403755,-4.761904761904775,-8.348030570252801,-14.344503233392139,-75.0734861845973,,,False,False,False,False,False,False,,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,,299.64,,,-2.6071,42.6,42.45,42.55,42.525000000000006,0.14999999999999858,0.352733686067016,0.5455,0.00426,-77.49118,2.41824,15.243125573279148,VALID,14.962280863829863,14.075681699567848,14.884774385068297,4.175723224761586,-12.11722678672121,IV_HEADWIND,15:15,32.85,32.95,32.95,0.10000000000000142,STOP_LOSS,4,0.07499999999999929,0.05000000000000071,-9.625,-9.75,0.125,-0.8265725866666667,-0.75,-42.55,-9.75,-633.75,-22.887,STOP_LOSS,Closed by the hard stop.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-0921-f25d4b,SENSEX,2026-09-22,09:21,BUY_PE,PE,74900.0,SENSEX 74900 PE,MODERATE,UNKNOWN,,ATM,-1.96,0.0026,74901.96,74947.9,0.06133350849562251,-0.025680314784054033,-0.03982287893790955,-0.07433527825299104,9.783097830978313,100.0,0.04595340362254639,0.05999842994761121,-0.011321466087149757,0.03933141402440183,-4.33857236411264,-6.777996070726912,-0.7203667321545477,-6.7943680419122465,-4.099032628299722,-6.533858009509759,-0.5082800459091692,-6.574848335792757,False,False,,False,False,False,False,False,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,UNDERLYING_WRONG_OPTION_LOSS,,,115.99,,,-1.8215,305.4,304.5,304.6,304.95,0.8999999999999773,0.2951303492375725,-0.47225,0.00048,-56.38962,24.63154,13.388603931626633,VALID,13.551963339648232,13.450081410994958,13.196980779442164,13.164740319792017,0.1046734369045693,IV_NEUTRAL,09:30,283.0,283.4,283.4,0.39999999999997726,POSITION_SIGNAL,9,0.44999999999998863,0.19999999999998863,-21.75,-22.4,0.6499999999999986,-1.35335088,291.45,-73.35,-22.4,-448.0,-7.335,UNDERLYING_DID_NOT_CONTINUE,The underlying did not move down at any measured horizon (move to exit +0.06%).,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-0936-b92fd3,SENSEX,2026-09-22,09:36,BUY_PE,PE,74900.0,SENSEX 74900 PE,STRONG,RANGE,0.0189,ATM,-7.62,0.0102,74907.62,74936.3,0.03828715957069197,0.008170730893233571,-0.024250661888247364,-0.03176237685072952,1.8252018252018412,34.0,0.004872668494885743,0.062476954947978475,0.06195631365674613,0.07989841353924451,-2.961432506887041,-6.818181818181802,-10.003443526170784,-10.38223140495867,-2.7404343329886403,-6.618407445708392,-9.806963116166854,-10.18614270941055,,False,False,False,False,False,False,False,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,158.29,127.49,121.03,1.308,1.053,-2.3086,290.4,289.8,290.45,290.1,0.5999999999999659,0.206825232678375,-0.46871,0.0005,-54.36644,24.56566,12.94430877667671,VALID,12.65774769905984,13.014886353039163,12.602732953687019,12.862552923402959,-1.898953108821785,IV_HEADWIND,09:38,270.35,271.15,271.1,0.7999999999999545,SIGNAL_FLIP,2,0.29999999999998295,0.39999999999997726,-19.350000000000023,-20.05,0.699999999999978,-0.28995434666666664,306.45,-58.35,-20.05,-401.0,-6.904,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-0942-101ed6,SENSEX,2026-09-22,09:42,BUY_CE,CE,75000.0,SENSEX 75000 CE,MODERATE,RANGE,0.0185,ATM,39.32,0.0525,74960.68,74990.85,0.0402477672294499,0.008872104675351251,0.008351742298846101,0.0659580327499306,5.842762387826776,100.0,0.008044217315015536,0.01279337380612217,0.024172672926672887,0.022718577259455742,2.7614138438880707,1.7857142857142732,2.3195876288659623,-0.3681885125184094,3.0227628789973444,2.0366786471292886,2.4974656713666863,-0.12902036678645873,,,True,True,True,True,True,False,,,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_LOSS,,,140.2,,,-0.8914,271.6,270.95,270.95,271.275,0.6500000000000341,0.23960925260345928,0.50736,0.0006,-64.07236,24.63332,10.807526785382716,VALID,11.030365785750384,10.851922461018052,10.658722301111194,10.385509140512115,-1.8377273976611745,IV_HEADWIND,10:13,281.05,281.75,281.45,0.6999999999999886,POSITION_SIGNAL,31,0.32500000000001705,0.3499999999999943,10.125,9.45,0.6750000000000007,-5.296648426666667,23.9,-180.35,9.45,189.0,3.479,,,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-1022-47debf,SENSEX,2026-09-22,10:22,BUY_PE,PE,75000.0,SENSEX 75000 PE,STRONG,RANGE,-0.0961,ATM,56.49,0.0754,74943.51,74929.83,-0.01825374872352925,-0.04148070926945245,-0.06632596933724734,-0.046626718309944706,6.670158896455394,100.0,2.6686767145113085e-05,-0.014103956433308813,-0.051532147346708676,-0.07681785921154806,-0.3106605624591199,1.3407455853498906,5.412034009156315,12.589928057553957,-0.06547716483877736,1.58782124733996,5.63103617613355,12.86626289081681,,,True,True,False,True,True,True,,,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,109.27,167.49,123.14,0.887,1.36,-0.7147,305.8,305.1,304.95,305.45000000000005,0.6999999999999886,0.22917007693566493,-0.50189,0.00053,-51.09115,24.49345,12.29815444527481,VALID,12.316842938812488,12.349021405354714,12.306323185109186,12.734372608763042,1.054072972403096,IV_TAILWIND,10:29,314.25,314.95,314.3,0.6999999999999886,SIGNAL_FLIP,7,0.3499999999999943,0.3499999999999943,9.149999999999977,8.45,0.699999999999978,-0.9537014666666668,369.0,-0.95,8.45,169.0,2.763,,,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-1031-bc706b,SENSEX,2026-09-22,10:31,BUY_PE,PE,74900.0,SENSEX 74900 PE,MODERATE,TRENDING_DOWN,-0.1223,ATM,17.11,0.0228,74882.89,74725.62,-0.21002127455284386,-0.06471254099418058,-0.058190367652356086,-0.04747828505819124,7.4853049228508235,100.0,0.00407302656187937,-0.06181652444235739,-0.0832099295312957,-0.10703379637190041,-0.08533879501621437,6.588154975251753,11.623143881208401,14.20037549069808,0.1538067162266047,6.87857814235666,11.902930872425872,14.500555413141933,,True,True,True,False,True,True,True,,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,143.05,135.48,123.09,1.162,1.101,1.6609,292.95,292.2,292.15,292.575,0.75,0.2563445270443476,-0.48091,0.00052,-53.09625,24.41504,12.618973532925457,VALID,12.729630250145767,12.502505538330826,12.779478290910898,12.757005178318298,5.147095845981994,IV_TAILWIND,10:48,385.85,386.85,386.1,1.0,POSITION_SIGNAL,17,0.375,0.5,93.77500000000003,92.9,0.8750000000000284,-2.4070300000000002,303.9,-0.25,92.9,1858.0,31.712,,,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-1050-5ef1de,SENSEX,2026-09-22,10:50,BUY_PE,PE,74700.0,SENSEX 74700 PE,STRONG,TRENDING_DOWN,-0.1341,ATM,-11.29,0.0151,74711.29,74717.71,0.008593078770307414,-0.00884660837630686,-0.026535130210816788,-0.01386479019133087,2.28104519533575,78.0,-0.01963558653584787,-0.043126012146205234,-0.005246864295875836,0.053097731279988354,1.8127390653584055,2.9602527856311442,-2.727423914851152,-7.001496757026428,1.9555629524840004,3.1538653574103432,-2.5463926104684957,-6.807023383539963,,True,,False,True,True,False,False,,UNDERLYING_CORRECT_OPTION_PROFITABLE,,UNDERLYING_WRONG_OPTION_LOSS,,128.2,116.49,,1.101,-3.1576,300.65,300.2,300.6,300.42499999999995,0.44999999999998863,0.14978780061579053,-0.46842,0.00048,-58.07954,24.24485,13.582687018034312,VALID,13.519520411448488,13.367648003649728,13.184957034784118,13.488766149858417,-2.52736350189903,IV_HEADWIND,10:56,288.5,289.1,289.05,0.6000000000000227,POSITION_SIGNAL,6,0.22499999999999432,0.30000000000001137,-11.624999999999943,-12.15,0.5250000000000572,-0.9292726400000001,150.8,-62.45,-12.15,-243.0,-4.041,IV_HEADWIND,The underlying moved as expected but IV fell -2.53% over the hold.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-1058-e40b00,SENSEX,2026-09-22,10:58,BUY_CE,CE,74700.0,SENSEX 74700 CE,MODERATE,RANGE,0.018,ATM,-39.07,0.0523,74739.07,74718.53,-0.027482279348683556,0.01999354157753637,0.042432225896871546,0.08034379646131104,6.540549711571102,74.6,0.005151254892509726,0.008228627945188745,-0.038052386790472945,-0.047592243253772065,1.4790076335877973,-0.8110687022900619,-3.896310432569975,-1.8606870229007526,1.7358069910024647,-0.5414443825145459,-3.6467871645831815,-1.616370730153689,,,False,False,True,False,False,False,,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,,131.95,,,1.3742,314.4,313.55,314.55,313.975,0.8499999999999659,0.27072219125725483,0.55431,0.00059,-66.02166,24.07677,11.029313767694598,VALID,11.175997986451833,10.778296890714037,11.207211642903356,11.649838050568171,0.4034233943731727,IV_NEUTRAL,11:02,305.6,306.4,305.7,0.7999999999999545,SIGNAL_FLIP,4,0.42499999999998295,0.39999999999997726,-7.975000000000023,-8.8,0.824999999999978,-0.7042310399999999,36.75,-145.6,-8.8,-176.0,-2.799,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-1107-02564e,SENSEX,2026-09-22,11:07,BUY_PE,PE,74700.0,SENSEX 74700 PE,STRONG,RANGE,-0.0086,ATM,-17.74,0.0237,74717.74,74705.4,-0.016515488825024766,0.026707617454293685,0.010708108474209653,-0.001057301314672006,-0.6094420600858291,71.6,-0.019058392290780258,-0.004657528453096248,-0.0027971938123544145,0.07101392520704945,-1.3630089717046199,-4.5376121463078105,-4.071773636991032,-11.628709454796407,-1.1486311425857312,-4.292253217030855,-3.87770964677434,-11.4344934795751,,,,False,False,False,False,False,,,,UNDERLYING_WRONG_OPTION_LOSS,,161.02,120.34,,1.338,-4.2143,289.8,289.15,288.65,289.475,0.6500000000000341,0.22454443388894865,-0.46622,0.0005,-56.20868,24.17586,13.171393310969798,VALID,12.88265934256587,12.684562641481437,12.825342210949245,12.930309866768555,-2.3549116652726063,IV_HEADWIND,11:09,284.4,285.0,285.15,0.6000000000000227,POSITION_SIGNAL,2,0.32500000000001705,0.30000000000001137,-4.775000000000034,-5.4,0.6249999999999662,-0.2997796266666667,161.65,-51.6,-5.4,-108.0,-1.863,UNDERLYING_DID_NOT_CONTINUE,The underlying did not move down at any measured horizon (move to exit -0.02%).,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-1114-b8cb32,SENSEX,2026-09-22,11:14,BUY_CE,CE,74800.0,SENSEX 74800 CE,MODERATE,RANGE,0.0682,ATM,39.29,0.0526,74760.71,74736.73,-0.03207567183352121,0.026745795330852095,0.039354326768038954,0.07403748591134272,5.675335976022413,100.0,-0.007075909257694514,0.013496394028355948,-0.00961735114607971,0.018124493467208055,-2.174707602339198,0.47514619883039266,-3.8377192982456134,0.9868421052631536,-1.9213174748398902,0.6587374199450885,-3.5956084172003617,1.2351326623970724,,,,,False,True,False,True,,,,,,,138.88,,,-2.2599,273.6,272.9,273.0,273.25,0.7000000000000455,0.25617566331200203,0.50762,0.00059,-65.84695,24.2491,11.053493501051381,VALID,10.934756229351889,11.032009931530109,10.87914010551355,10.978051360590511,0.07384740541060177,IV_NEUTRAL,11:20,260.9,261.5,261.5,0.6000000000000227,SIGNAL_FLIP,6,0.35000000000002274,0.30000000000001137,-12.050000000000011,-12.7,0.6499999999999879,-1.0535512,25.55,-135.4,-12.7,-254.0,-4.642,LATE_ENTRY,70% of the move around this signal happened in the 5 minutes BEFORE it (+0.07% before vs -0.03% after).,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-1125-dbd570,SENSEX,2026-09-22,11:25,BUY_CE,CE,74800.0,SENSEX 74800 CE,MODERATE,RANGE,0.0438,ATM,11.81,0.0158,74788.19,74781.93,-0.0083703055255239,0.01862940535955497,0.043220680433429005,0.06885503286002265,7.752679938744279,100.0,0.005335066940369445,-0.024442361822098965,-0.039591812557571694,-0.09770259181296805,-2.16427177576726,-1.8981727869434175,-5.729998226006753,-13.14529004789782,-1.9008704920945183,-1.6521584650915022,-5.471664594066473,-12.906377686978162,,False,False,False,False,False,False,False,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,132.1,139.45,,0.947,0.0494,281.85,281.05,281.2,281.45000000000005,0.8000000000000114,0.2842423165748841,0.52479,0.00061,-64.99013,24.17747,10.810233301762704,VALID,10.53622014029005,11.050074956077511,10.848287187970895,10.861229384278772,-2.202414790756777,IV_HEADWIND,11:27,272.0,272.55,271.85,0.5500000000000114,SIGNAL_FLIP,2,0.4000000000000057,0.2750000000000057,-9.175000000000068,-9.85,0.6749999999999314,-0.34661402666666663,17.3,-143.65,-9.85,-197.0,-3.495,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-1140-1e7833,SENSEX,2026-09-22,11:40,BUY_PE,PE,74700.0,SENSEX 74700 PE,STRONG,RANGE,-0.0966,ATM,13.6,0.0182,74686.4,74640.84,-0.06100173525567931,-0.03621837350326463,-0.03395716632066125,-0.038439341327433006,1.747707215781261,100.0,0.010269607318083088,-0.005757406970999216,-0.002985818033799896,-0.028519248484313555,-1.239809782608688,1.6474184782608776,0.7982336956521816,5.519701086956522,-0.9778911564625851,1.8877551020408203,1.0629251700680271,5.807823129251697,,,,True,False,True,True,True,,,,UNDERLYING_CORRECT_OPTION_PROFITABLE,,,121.9,,,0.6989,294.4,293.6,294.35,294.0,0.7999999999999545,0.2721088435373995,-0.47984,0.00051,-55.09729,24.10787,12.917488428932383,VALID,12.954977349443492,13.025737675015533,13.029101828111353,13.185021762112367,-0.25344791607525324,IV_NEUTRAL,11:59,315.6,316.45,316.35,0.8499999999999659,SIGNAL_FLIP,19,0.39999999999997726,0.42499999999998295,22.024999999999977,21.2,0.824999999999978,-2.791596026666667,157.05,-56.2,21.2,424.0,7.201,,,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-1210-baf827,SENSEX,2026-09-22,12:10,BUY_CE,CE,74700.0,SENSEX 74700 CE,MODERATE,RANGE,0.0091,ATM,31.49,0.0422,74668.51,74646.24,-0.029825156548576533,0.008036161655963617,0.03507393190967246,0.021030688596982604,2.1983205962826635,98.4,-0.014919274537551933,-0.026262744495638903,-0.04424890760508493,-0.016178172029951778,-3.0437188710570005,-3.670909426305105,-5.755395683453245,0.7747648035417694,-2.8434268833087106,-3.4527326440177126,-5.539143279172832,0.9785819793205234,,False,False,,False,False,False,True,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,,,141.21,,,0.7093,271.05,270.55,271.0,270.8,0.5,0.1846381093057607,0.51213,0.00061,-65.62267,24.01667,10.9204550137812,VALID,10.843990263133295,10.96511997344293,11.002440766658058,11.26494945830152,0.8563526465392873,IV_NEUTRAL,12:12,262.15,262.9,261.9,0.75,SIGNAL_FLIP,2,0.25,0.375,-8.275000000000034,-8.9,0.6249999999999662,-0.3499875733333333,80.1,-102.25,-8.9,-178.0,-3.284,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-1215-e5698c,SENSEX,2026-09-22,12:15,BUY_PE,PE,74600.0,SENSEX 74600 PE,MODERATE,RANGE,-0.0232,ATM,-35.47,0.0475,74635.47,74651.4,0.021343739109558786,-0.0014470122212263913,-0.014428054246274257,-0.04424890760508493,6.189344424638565,100.0,-0.020981980819580144,0.021343739109558786,0.028083162067569015,0.02165190357882585,-1.285634432643952,-4.60219862120366,-9.167132476243719,-6.670393143283038,-1.1097640585657083,-4.401753240697591,-9.008672946003928,-6.462743635176739,True,False,False,False,False,False,False,False,UNDERLYING_CORRECT_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,,126.48,,,-5.4568,268.35,267.8,268.4,268.07500000000005,0.5500000000000114,0.20516646460878907,-0.45428,0.00051,-55.40385,23.84206,12.883234565364537,VALID,12.434592303091389,12.64672837623619,12.253313879965559,12.462118719032848,-1.8357671586930004,IV_HEADWIND,12:18,256.0,256.55,255.95,0.5500000000000114,POSITION_SIGNAL,3,0.2750000000000057,0.2750000000000057,-11.800000000000068,-12.35,0.5499999999999314,-0.4432308,120.3,-70.05,-12.35,-247.0,-4.602,MOMENTUM_REVERSAL,"The underlying moved the right way first, then reversed (+0.02% by the exit).",12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-22-1219-65f1ca,SENSEX,2026-09-22,12:19,BUY_CE,CE,74700.0,SENSEX 74700 CE,STRONG,RANGE,-0.0067,ATM,42.47,0.0569,74657.53,74656.99,-0.0007233027934269954,0.008211500387138963,0.05054957926052232,0.02810955222340251,0.5428678397603851,83.6,-0.0014733945792284057,0.01101027585563193,-0.0007233027934269954,0.00977798220755885,1.599404872605525,2.3991073089083086,-0.05579319323043857,0.6137251255346763,1.8246136659839798,2.587972444609938,0.17687581455965962,0.8657605660026024,,,,,True,True,False,True,,,,,,,140.49,,,0.2785,268.85,268.25,268.65,268.55,0.6000000000000227,0.22342208154906823,0.50537,0.0006,-66.33849,23.99043,11.072443737655755,VALID,11.26494945830152,11.216422001530669,11.116391287925529,11.020521120403824,0.39690922176750165,IV_NEUTRAL,12:24,268.7,269.35,269.2,0.6500000000000341,SIGNAL_FLIP,5,0.30000000000001137,0.32500000000001705,0.4749999999999659,-0.15,0.6249999999999659,-0.8845132,82.3,-100.05,-0.15,-3.0,-0.056,SPREAD_FRICTION,Mid-to-mid the trade was +0.47/unit; the ASK-to-BID round trip cost 0.62/unit and turned it negative.,12E-option-audit-v1,9d8fb5671d76d03c
