minute,decision,quality,base_decision,base_confirmation,side,strike,underlying,regime,regime_lookback_pct,und_pre_1m,und_pre_3m,und_pre_5m,opt_pre_3m,opt_pre_5m,bid,ask,ltp,spread,spread_pct,delta,iv,theta,gamma,vega,volume,oi,volume_ratio,oi_pct_3m,option_categories,entry_timing,iv_state,iv_change_pct,expected_move,economics_ratio,entry_value,quantity,risk_state,primary_rejection_reason,reason_note,version,config_hash,market,session_date
11:52,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
11:53,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77200.0,77172.53,RANGE,0.014735392780506855,-0.0031616468396454553,0.03349463210929271,0.015500144698246593,1.4771296684850952,0.47365796908756996,301.85,302.7,301.65,0.8499999999999659,,0.51449,11.650991039321365,-71.52263,0.00055,24.87875,9977800.0,1010540.0,0.7050030048076923,1.9162111462976785,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
11:54,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
11:55,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
11:56,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77200.0,77185.64,RANGE,0.025062754077876625,-0.006011119534738594,0.016987910076293446,0.02422021344630354,1.3811926226118827,0.814211695040718,306.05,306.85,306.1,0.8000000000000114,,0.52599,11.413638900541596,-70.4845,0.00056,24.83804,10188680.0,1015220.0,1.6107695174212782,0.46311872860055026,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.03% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
11:57,WAIT,NO_TRADE,BUY_CE,MODERATE,CE,77200.0,77197.97,RANGE,0.056510084911594545,0.015974474008379987,0.04495661667052298,0.02980240873433446,5.41265186426476,4.181848294137132,314.1,314.95,314.1,0.8499999999999659,,0.52877,11.61504183662059,-71.57526,0.00055,24.82435,10280340.0,1015220.0,1.3476240884497765,0.46311872860055026,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.06% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
11:58,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77200.0,77195.31,RANGE,0.04502299555328672,-0.0034456864604127447,0.00651636449563188,0.029518275479628354,3.187974892632962,3.3330576461831267,312.25,312.45,312.5,0.19999999999998863,,0.52701,11.620249592438585,-71.59032,0.00055,24.82734,10341680.0,997620.0,0.8428602836099813,-1.2785243533160489,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.05% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
11:59,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:00,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:01,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77200.0,77158.43,RANGE,-0.011040996177773096,-0.03245513159033891,-0.04777492311385841,-0.0352526713518297,1.5528781793842115,0.3793225123500514,284.1,284.85,284.25,0.75,,-0.49329,11.609566856083802,-50.09646,0.00055,24.85817,5953880.0,1069760.0,1.106030916612236,1.6804805718196334,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:02,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:03,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77200.0,77190.25,RANGE,0.022961538257202613,0.01873644571698768,0.008771307020626791,-0.006554802357808618,1.557809330628807,0.18408836241395504,312.5,313.35,313.25,0.8500000000000227,,0.52395,11.767607984464043,-72.36293,0.00054,24.81987,10569640.0,1010200.0,0.7299526232672399,1.2610011828151,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.02% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:04,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77200.0,77194.14,RANGE,0.03999311589657747,0.005039496568542553,0.04628139789781416,0.00954826844029792,3.291536050156748,0.699694386359966,312.65,313.4,312.75,0.75,,0.52512,11.70805302873153,-72.0769,0.00055,24.8124,10638980.0,998460.0,1.3827071867272873,-1.1621461096812513,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.04% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:05,WAIT,NO_TRADE,BUY_CE,MODERATE,CE,77200.0,77204.08,RANGE,0.017877898616254415,0.012876625090974949,0.03665657325957811,0.02668964913217935,3.0593978844589023,2.7667342799188566,316.3,317.0,316.45,0.6999999999999886,,0.5321,11.596867727516758,-71.58781,0.00055,24.78153,10707000.0,998460.0,1.2404259975198775,-1.1621461096812513,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.02% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:06,WAIT,NO_TRADE,BUY_CE,MODERATE,CE,77200.0,77211.58,RANGE,0.03360728757318373,0.009714512497266983,0.02763302360078086,0.06888424246062126,1.477989933690163,4.784688995215312,317.2,317.9,318.05,0.6999999999999886,,0.53968,11.389935549226008,-70.58797,0.00056,24.73937,10805200.0,998460.0,1.5974752732951587,-1.1621461096812513,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.03% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:07,WAIT,NO_TRADE,BUY_CE,MODERATE,CE,77200.0,77219.12,RANGE,0.027397093472787144,0.00976537457204424,0.03235996929300065,0.05614454999424269,2.324095519527205,4.247355573637107,320.0,320.6,320.55,0.6000000000000227,,0.53894,11.507582904296328,-71.20284,0.00055,24.7401,10909260.0,1001000.0,1.3952802359882006,0.2543917633155059,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.03% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:08,WAIT,NO_TRADE,BUY_CE,MODERATE,CE,77300.0,77216.25,RANGE,0.02712600027126302,-0.0037166960721584804,0.01576341561222963,0.03368301048383701,1.8917647058823446,3.4693682500238894,270.3,271.0,271.0,0.6999999999999886,,0.48335,11.561146455569544,-70.56328,0.00055,24.83322,7314920.0,609420.0,0.6787282995189291,0.4019901808955814,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.03% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:09,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77300.0,77216.27,RANGE,0.03821898493744459,2.590128373765177e-05,0.006074218400921634,0.028667979201536097,2.81200037618735,4.522420881537427,273.0,273.6,273.45,0.6000000000000227,,0.48349,11.662557834211748,-71.10532,0.00055,24.82998,7363000.0,622900.0,1.179472083210676,2.622821180269531,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.04% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:10,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77300.0,77224.24,RANGE,0.05280922808871706,0.010321658893910783,0.00663048219147006,0.026112609592658174,3.9354658211321505,4.894117647058824,278.25,279.0,279.3,0.75,,0.488,11.7430682967486,-71.66109,0.00055,24.83893,7425540.0,622900.0,1.3391862955032119,2.2119392208985595,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.05% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:11,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77300.0,77228.59,RANGE,0.09092979211734026,0.005632946339117443,0.015981092062870843,0.022030374200339847,5.680768520229078,7.598984294178497,285.65,286.4,285.45,0.75,,0.49149,11.870803751794078,-72.43015,0.00054,24.8429,7498660.0,622900.0,1.3812906150823636,2.2119392208985595,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.09% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:12,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77300.0,77222.74,RANGE,0.06083514013917013,-0.007574914937578518,0.008379063117139905,0.00468795811194157,1.4818880351262391,3.4598526531754303,277.0,277.7,278.05,0.6999999999999886,,0.48713,11.726194737797817,-71.56738,0.00055,24.8295,7567400.0,618580.0,1.2343772446487573,-0.6935302616792423,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.06% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:13,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:14,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:15,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77200.0,77192.88,RANGE,-0.014507005329248259,-0.010802938088279573,-0.03866736663319714,-0.040609010849443884,3.976086543936239,4.233257229832573,273.85,274.0,274.0,0.14999999999997726,,-0.4749,11.888413020534015,-51.97962,0.00054,24.7728,6735900.0,1175000.0,1.2957532006091026,1.0735299177648556,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:16,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:17,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:18,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:19,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:20,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:21,WAIT,NO_TRADE,BUY_CE,MODERATE,CE,77200.0,77173.77,RANGE,-0.07098407468010544,0.0005442293226849083,0.013853775665774781,-0.017969198177318728,2.488471243365539,-0.7749978940274466,294.1,294.85,296.05,0.75,,0.51519,11.455416816144874,-70.76134,0.00056,24.77603,12085020.0,1002800.0,0.5541587562214583,1.8650197066352445,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.07% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:22,WAIT,NO_TRADE,BUY_CE,MODERATE,CE,77200.0,77170.2,RANGE,-0.06803695388172984,-0.004625924067214787,-0.00027212502824126866,-0.0015290642722827644,2.2186331179870713,2.6637069922308587,300.25,301.0,301.0,0.75,,0.51296,11.731283716281476,-72.17435,0.00055,24.77612,12121880.0,1002800.0,0.5438503305004722,1.8650197066352445,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.07% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:23,WAIT,NO_TRADE,BUY_CE,MODERATE,CE,77200.0,77163.0,RANGE,-0.0670855846288573,-0.009330026357320689,-0.013411365451941402,-0.00010367652509690674,1.992304403591294,3.784912555468566,297.85,298.55,297.75,0.6999999999999886,,0.509,11.750621367603319,-72.21192,0.00055,24.77695,12162660.0,1013220.0,0.742264288314525,1.0390905464698843,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.07% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:24,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77200.0,77157.39,RANGE,-0.05677371419778308,-0.007270323859881785,-0.021224828073067643,-0.016871751750449523,2.0500532481363067,1.8331562167906725,287.15,287.8,287.1,0.6500000000000341,,-0.49407,11.736238360494976,-50.94824,0.00055,24.77508,7296960.0,1195120.0,0.9654602241410987,-0.11199705798773046,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.06% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:25,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:26,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:27,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:28,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77200.0,77162.69,RANGE,-0.0005054230598356337,0.010394704559042343,0.04200684322593463,-0.0004017469512560057,4.208592177793324,-0.15090543259558867,297.35,298.15,298.3,0.7999999999999545,,0.51002,11.743460759987496,-72.23903,0.00055,24.75786,12552000.0,1064400.0,0.873015873015873,2.8068074255800024,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.00% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:29,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:30,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:31,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:32,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77200.0,77175.39,RANGE,0.006725393999241065,-0.0064783295342249496,0.01524034055939924,0.026855146940556116,2.7497477295660984,5.47259387138542,305.3,305.65,305.85,0.3499999999999659,,0.51778,11.76033798656973,-72.49732,0.00055,24.73109,12818380.0,1073160.0,1.0099892331618614,0.8229988726042841,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:33,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:34,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77200.0,77154.41,RANGE,-0.0038622353607294458,-0.018193963983977386,-0.033661400259827556,-0.011948634350148073,5.453043238777162,2.8471662637657555,286.95,287.4,287.0,0.44999999999998863,,-0.49472,11.725533023455654,-50.96956,0.00055,24.73889,7941300.0,1178980.0,1.559286146400484,0.057710260544852746,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.00% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:35,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:36,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77200.0,77167.35,RANGE,0.011936524130838823,0.005650377208037923,-0.0014254530186770227,-0.016895483425250376,3.7505339598462273,-0.5893909626718908,303.3,303.9,304.0,0.5999999999999659,,0.51252,11.889524740351177,-73.12273,0.00054,24.7259,13013620.0,1083200.0,1.0289976406119188,0.9355548100935555,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:37,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77200.0,77151.48,RANGE,-0.0041345520627621484,-0.02056569261482984,-0.0037975794254762195,-0.030981378908488177,1.800469687744633,-4.214747524347327,292.25,292.95,292.1,0.6999999999999886,,0.5026,11.78617422682106,-72.39508,0.00055,24.72804,13062480.0,1083200.0,1.0008193363375666,1.2866546977857571,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.00% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:38,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:39,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77200.0,77158.1,RANGE,-0.007166588715433469,0.008062020005217194,-0.01198693488891351,0.0047826170921433115,2.931774591286867,-1.889092017062751,281.5,282.0,281.05,0.5,,-0.49375,11.52718448893312,-49.99478,0.00056,24.72039,8145780.0,1209040.0,0.6880868544600939,1.0277921687250364,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:40,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77200.0,77159.07,RANGE,-0.010418946621162302,0.00125715900210239,0.009837789242683432,-0.005080155654930238,2.230006835269985,1.1753762895315485,298.8,299.45,299.0,0.6499999999999773,,0.50669,11.916476227665665,-73.19085,0.00054,24.71659,13185300.0,1085660.0,1.3182140326009921,0.22710487444608565,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:41,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77200.0,77172.3,RANGE,-0.010481937186371445,0.01714639639901819,0.02646727467950004,0.006414630021631026,1.2451623759044408,-0.9057971014492752,300.45,301.25,300.35,0.8000000000000114,,0.51401,11.699937139327044,-72.20068,0.00055,24.7054,13218100.0,1085660.0,0.8020344287949922,0.22710487444608565,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:42,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:43,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:44,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:45,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77200.0,77183.84,RANGE,0.027020725868698543,0.013087353288814652,0.03345082812508001,0.03210251238122689,2.593491173763928,2.490597576264119,306.3,306.85,307.0,0.5500000000000114,,0.52028,11.735703251503807,-72.52475,0.00055,24.67781,13396460.0,1102060.0,1.577476794847509,-0.42646235024124035,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.03% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:46,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:47,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:48,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:49,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:50,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77200.0,77156.52,RANGE,-0.0033048609839425366,-0.011598452001908482,-0.013321791236644301,-0.035396010356562244,1.204067070995362,4.725426857406557,283.35,284.0,284.0,0.6499999999999773,,-0.49473,11.630570682168779,-50.61637,0.00055,24.6806,8512980.0,1230140.0,1.0,0.02602006797742759,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.00% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:51,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77200.0,77146.6,RANGE,-0.03330210451158912,-0.012856982144863782,-0.028483095062778047,-0.030581753060107752,4.776841727908202,5.295865982166957,291.9,292.65,291.85,0.75,,-0.5002,11.750099298829454,-51.13489,0.00055,24.67598,8573820.0,1230140.0,1.6125954198473282,0.02602006797742759,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.03% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:52,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77200.0,77129.58,RANGE,-0.0368723773792528,-0.022061892552625875,-0.04651044048587978,-0.04823317799883002,3.4131205673758864,4.040313949339989,291.35,291.9,291.35,0.5499999999999545,,-0.50827,11.442874246034211,-49.33594,0.00056,24.66251,8711500.0,1212500.0,2.478577086483762,-1.4083361792782685,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.04% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:53,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77200.0,77133.18,RANGE,-0.052984117592883156,0.004667469990101423,-0.030250197909406824,-0.045873592594302924,3.5780382479950563,5.332496863237118,293.45,294.2,293.55,0.75,,-0.50779,11.547697241986565,-49.90756,0.00056,24.65967,8766080.0,1212500.0,0.8931727433396609,-1.4339831238720795,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.05% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:54,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:55,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77200.0,77097.39,TRENDING_DOWN,-0.1120053109562793,-0.023963938940189517,-0.04173496082826113,-0.0766364268372973,3.4204886412344697,6.318850797567643,301.4,301.8,301.8,0.4000000000000341,,-0.52793,11.16687631308076,-47.34066,0.00058,24.58567,8986140.0,1179240.0,1.7211936765576126,-2.7430927835051544,4,EXTENDED,,,,,,,ACTIVE,TIMING_EXTENDED,Premium already +6.32% and the underlying -0.08% before this signal.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:56,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77200.0,77101.9,RANGE,-0.08850566669517886,0.005849744070447471,-0.04055323532622256,-0.05794163320225602,2.9524376754871136,3.4984175861774096,302.15,302.85,302.45,0.7000000000000455,,-0.52604,11.256811661718281,-47.88197,0.00057,24.59089,9073160.0,1179240.0,0.8713501822405575,-2.7430927835051544,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.09% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:57,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77200.0,77087.95,TRENDING_DOWN,-0.10218124893089492,-0.018092939343903446,-0.03620525839882018,-0.05397410435789311,3.7100068073519323,4.483497642520356,304.4,305.0,304.45,0.6000000000000227,,-0.53477,11.038396228163737,-46.45378,0.00058,24.54162,9186300.0,1179240.0,1.1914490311710193,-2.7430927835051544,0,,,,,,,,ACTIVE,UNDERLYING_NOT_CONFIRMED,Underlying only -0.04% over 3 minutes; needs -0.04%.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:58,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
12:59,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-09-01
